date,Open,High,Low,Close,Volume,stock_code,stock_name,日收益率,MA5_SMA,MA10_SMA,MA5_EMA,MA10_EMA,Volume_MA5,Volume_MA10
2025/7/4,34.66,34.84,34.11,34.18,28827808,2460,赣锋锂业,-2.231121,34.11,33.466,34.1087,33.5072,35346969,37740494
2025/7/7,34.05,34.44,33.77,34.09,16565451,2460,赣锋锂业,-0.263312,34.204,33.737,34.1025,33.6132,33170926,36941517
2025/7/8,34.11,35.22,34.11,34.86,29774709,2460,赣锋锂业,2.258727,34.494,33.967,34.355,33.8399,34215197,35789186
2025/7/9,34.86,35.03,34.3,34.38,19528543,2460,赣锋锂业,-1.376936,34.494,34.123,34.3633,33.9381,28544295,34353603
2025/7/10,34.2,34.64,34.04,34.48,17221839,2460,赣锋锂业,0.290867,34.398,34.236,34.4022,34.0366,22383670,30435486
2025/7/11,34.66,35.12,34.25,34.32,29710632,2460,赣锋锂业,-0.464037,34.426,34.268,34.3748,34.0881,22560235,28953602
2025/7/14,35.04,36.13,35.04,35.23,42560756,2460,赣锋锂业,2.651515,34.654,34.429,34.6599,34.2958,27759296,30465111
2025/7/15,34.67,35.14,33.86,34.33,34074152,2460,赣锋锂业,-2.554641,34.548,34.521,34.5499,34.302,28619184,31417191
2025/7/16,34.25,34.31,33.65,33.81,20237702,2460,赣锋锂业,-1.51471,34.434,34.464,34.3033,34.2125,28761016,28652656
2025/7/17,33.98,35.18,33.74,34.96,34706498,2460,赣锋锂业,3.401361,34.53,34.464,34.5222,34.3484,32257948,27320809
2025/7/18,35.13,36.3,35.13,35.95,47408603,2460,赣锋锂业,2.831808,34.856,34.641,34.9981,34.6396,35797542,29178888
2025/7/21,36.1,36.35,35.78,36.18,28705034,2460,赣锋锂业,0.639777,35.046,34.85,35.3921,34.9197,33026398,30392847
2025/7/22,36.17,37.04,35.87,36.78,41730510,2460,赣锋锂业,1.658375,35.536,35.042,35.8547,35.2579,34557669,31588427
2025/7/23,37.15,37.94,36.4,36.48,58383308,2460,赣锋锂业,-0.815661,36.07,35.252,36.0631,35.4801,42186791,35473903
2025/7/24,36.04,39.98,36.02,39.4,97229151,2460,赣锋锂业,8.004386,36.958,35.744,37.1754,36.1928,54691321,43474635
2025/7/25,39.69,40.33,39.01,39.43,76955259,2460,赣锋锂业,0.076142,37.654,36.255,37.927,36.7814,60600652,48199097
2025/7/28,38.3,39.07,37.71,38.28,55166878,2460,赣锋锂业,-2.916561,38.074,36.56,38.0446,37.0539,65893021,49459710
2025/7/29,37.96,38.6,37.8,38.12,32597142,2460,赣锋锂业,-0.417973,38.342,36.939,38.0698,37.2477,64066348,49312008
2025/7/30,38.4,38.62,37.01,37.36,37560270,2460,赣锋锂业,-1.993704,38.518,37.294,37.8332,37.2681,59901740,51044265
2025/7/31,36.94,37.04,35.8,36,43550828,2460,赣锋锂业,-3.640257,37.838,37.398,37.2221,37.0376,49166075,51928698
2025/8/1,36.1,36.58,35.81,36.18,26918816,2460,赣锋锂业,0.5,37.188,37.421,36.8747,36.8816,39158787,49879720
2025/8/4,36.01,36.16,35.36,35.91,26685320,2460,赣锋锂业,-0.746269,36.714,37.394,36.5532,36.705,33462475,49677748
2025/8/5,36.09,36.18,35.73,35.9,18734751,2460,赣锋锂业,-0.027847,36.27,37.306,36.3354,36.5586,30689997,47378172
2025/8/6,35.85,35.99,35.63,35.97,21447061,2460,赣锋锂业,0.194986,35.992,37.255,36.2136,36.4516,27467355,43684548
2025/8/7,36.13,36.52,35.16,36.46,50708754,2460,赣锋锂业,1.362246,36.084,36.961,36.2958,36.4531,28898940,39032508
2025/8/8,36.43,37.29,36,36.83,47761865,2460,赣锋锂业,1.014811,36.214,36.701,36.4738,36.5216,33067550,36113168
2025/8/11,39,40.51,38.08,40.51,101895333,2460,赣锋锂业,9.991854,37.134,36.924,37.8192,37.2468,48109553,40786014
2025/8/12,40,41.04,38.66,39.45,102618303,2460,赣锋锂业,-2.616638,37.844,37.057,38.3628,37.6474,64886263,47788130
2025/8/13,39.36,39.66,38.69,38.93,54579310,2460,赣锋锂业,-1.318124,38.436,37.214,38.5519,37.8806,71512713,49490034
2025/8/14,38.88,39.15,37.77,37.92,43564555,2460,赣锋锂业,-2.5944,38.728,37.406,38.3413,37.8878,70083873,49491407
2025/8/15,37.75,38.93,37.71,38.76,37866102,2460,赣锋锂业,2.21519,39.114,37.664,38.4808,38.0463,68104721,50586135
2025/8/18,39.78,40.31,39.1,39.34,48751388,2460,赣锋锂业,1.496388,38.88,38.007,38.7672,38.2816,57475932,52792742
2025/8/19,39.01,39.57,38.77,38.95,30005836,2460,赣锋锂业,-0.991357,38.78,38.312,38.8281,38.4031,42953438,53919851
2025/8/20,38.13,38.93,37.96,38.59,37514844,2460,赣锋锂业,-0.924262,38.712,38.574,38.7488,38.4371,39540545,55526629
2025/8/21,38.37,38.85,38.03,38.17,28191837,2460,赣锋锂业,-1.088365,38.762,38.745,38.5558,38.3885,36466001,53274937
2025/8/22,38,38.65,37.95,38.3,30499862,2460,赣锋锂业,0.340582,38.67,38.892,38.4706,38.3724,34992753,51548737
2025/8/25,38.59,39.7,38.59,39.26,54009328,2460,赣锋锂业,2.506527,38.654,38.767,38.7337,38.5338,36044341,46760136
2025/8/26,39.03,39.58,38.52,39.11,43152908,2460,赣锋锂业,-0.382068,38.686,38.733,38.8591,38.6386,38673756,40813597
2025/8/27,39.39,40.15,38,38.21,59678156,2460,赣锋锂业,-2.301202,38.61,38.661,38.6428,38.5606,43106418,41323482
2025/8/28,38,38.57,37.2,38.39,48220688,2460,赣锋锂业,0.471081,38.654,38.708,38.5585,38.5296,47112188,41789095
2025/8/29,38.39,40.5,38.39,39.92,73572329,2460,赣锋锂业,3.985413,38.978,38.824,39.0123,38.7824,55726682,45359718
2025/9/1,40.38,40.88,39.74,40.67,66304212,2460,赣锋锂业,1.878758,39.26,38.957,39.5649,39.1256,58185659,47115000
2025/9/2,40.71,41.18,39.5,39.9,51667170,2460,赣锋锂业,-1.893287,39.418,39.052,39.6766,39.2664,59888511,49281133
2025/9/3,40.04,41.48,39.62,40.03,61959420,2460,赣锋锂业,0.325815,39.782,39.196,39.7944,39.4052,60344764,51725591
2025/9/4,40.01,41.75,39.33,40.55,86827310,2460,赣锋锂业,1.299026,40.214,39.434,40.0463,39.6134,68066088,57589138
2025/9/5,40.55,44.61,40.02,44.61,134641164,2460,赣锋锂业,10.01233,41.152,40.065,41.5675,40.5219,80279855,68003268
2025/9/8,46.48,48.83,45.2,48.65,169170626,2460,赣锋锂业,9.056265,42.748,41.004,43.9283,41.9997,100853138,79519398
2025/9/9,47.5,51.03,47.31,48.9,157710535,2460,赣锋锂业,0.513875,44.548,41.983,45.5856,43.2543,122061811,90975161
2025/9/10,46.45,48.48,46.45,47.05,118204634,2460,赣锋锂业,-3.783231,45.952,42.867,46.0737,43.9444,133310854,96827809
2025/9/11,46.58,47.99,45.97,47.25,86016864,2460,赣锋锂业,0.42508,47.292,43.753,46.4658,44.5454,133148765,100607426
2025/9/12,47.51,47.79,46.28,46.57,79946436,2460,赣锋锂业,-1.439153,47.684,44.418,46.5005,44.9135,122209819,101244837
2025/9/15,47,50.14,47,48.66,105306811,2460,赣锋锂业,4.487868,47.686,45.217,47.2204,45.5947,109437056,105145097
2025/9/16,48.68,49.4,47.42,48.3,69969280,2460,赣锋锂业,-0.739827,47.566,46.057,47.5802,46.0866,91888805,106975308
2025/9/17,47.9,51.15,47.2,49.95,95109176,2460,赣锋锂业,3.416149,48.146,47.049,48.3702,46.789,87269713,110290284
2025/9/18,49.64,50.11,47.2,48.02,98337930,2460,赣锋锂业,-3.863864,48.3,47.796,48.2534,47.0128,89733927,111441346
2025/9/19,48.75,52.82,48.6,52.82,152428249,2460,赣锋锂业,9.995835,49.55,48.617,49.7756,48.0687,104230289,113220054
2025/9/22,53,53.35,51,52.54,127723341,2460,赣锋锂业,-0.530102,50.326,49.006,50.6971,48.8817,108713595,109075326
2025/9/23,52.5,54.88,51.6,53.14,120848727,2460,赣锋锂业,1.141987,51.294,49.43,51.5114,49.6559,118889485,105389145
2025/9/24,52.6,57.13,51.82,54.92,121387723,2460,赣锋锂业,3.349642,52.288,50.217,52.6476,50.613,124145194,105707454
2025/9/25,55.5,58.88,55.21,55.73,127150917,2460,赣锋锂业,1.474873,53.83,51.065,53.6751,51.5434,129907791,109820859
2025/9/26,55.51,56.41,54.2,54.25,92907262,2460,赣锋锂业,-2.655661,54.116,51.833,53.8667,52.0355,118003594,111116942
2025/9/29,55,58.98,55,58.5,118954227,2460,赣锋锂业,7.834101,55.308,52.817,55.4111,53.2109,116249771,112481683
2025/9/30,58.51,61,57.51,60.88,112408334,2460,赣锋锂业,4.068376,56.856,54.075,57.2341,54.6052,114561693,116725589
2025/10/9,63.2,66.97,62.7,66.97,129215908,2460,赣锋锂业,10.003285,59.266,55.777,60.4794,56.8534,116127330,120136262
2025/10/10,67,69.3,62.78,63.93,156177117,2460,赣锋锂业,-4.539346,60.906,57.368,61.6296,58.14,121932570,125920180
2025/10/13,59.2,70,59.2,69.75,137361187,2460,赣锋锂业,9.103707,64.006,59.061,64.3364,60.2509,130823355,124413474
2025/10/14,69.75,72.74,67.66,68.52,129134871,2460,赣锋锂业,-1.763441,66.01,60.659,65.7309,61.7544,132859483,124554627
2025/10/15,68.54,70.95,62.8,66.18,126697880,2460,赣锋锂业,-3.415061,67.07,61.963,65.8806,62.5591,135717393,125139543
2025/10/16,65.01,67.07,63.8,64.96,82726923,2460,赣锋锂业,-1.843457,66.668,62.967,65.5737,62.9956,126419596,121273463
2025/10/17,65,66.3,60.75,60.96,100031873,2460,赣锋锂业,-6.157635,66.074,63.49,64.0358,62.6255,115190547,118561558
2025/10/20,62,62.9,60,60.69,81431816,2460,赣锋锂业,-0.442913,64.262,64.134,62.9206,62.2736,104004673,117414014
2025/10/21,61.33,62,60.15,61.59,64870774,2460,赣锋锂业,1.482946,62.876,64.443,62.477,62.1493,91151853,112005668
2025/10/22,60.51,61.8,59.11,60.78,60516076,2460,赣锋锂业,-1.315149,61.796,64.433,61.9114,61.9003,77915492,106816442
2025/10/23,60.51,64.43,60.03,64.16,101963065,2460,赣锋锂业,5.56104,61.636,64.152,62.6609,62.3112,81762721,104091158
2025/10/24,64.48,66.46,63.89,64.3,94820758,2460,赣锋锂业,0.218204,62.304,64.189,63.2073,62.6728,80720498,97955522
2025/10/27,65,66.3,64.5,65.53,78458946,2460,赣锋锂业,1.912908,63.272,63.767,63.9815,63.1923,80125924,92065298
2025/10/28,65.15,66.19,63.8,64.68,71376526,2460,赣锋锂业,-1.297116,63.89,63.383,64.2143,63.4628,81427074,86289464
2025/10/29,65.57,69.66,65.01,68.7,110731629,2460,赣锋锂业,6.215213,65.474,63.635,65.7096,64.415,91470185,84692839
2025/10/30,69.17,75,68.2,72.37,146292107,2460,赣锋锂业,5.342067,67.116,64.376,67.9297,65.8614,100335993,91049357
2025/10/31,72,75,69,69.02,133708230,2460,赣锋锂业,-4.62899,68.06,65.182,68.2931,66.4357,108113488,94416993
2025/11/3,70.49,70.8,66.5,68.32,90797867,2460,赣锋锂业,-1.014199,68.618,65.945,68.3021,66.7783,110581272,95353598
2025/11/4,68.1,69,65.45,66.15,69475358,2460,赣锋锂业,-3.17623,68.912,66.401,67.5847,66.664,110201038,95814056
2025/11/5,64,68.17,63.5,66.8,87380127,2460,赣锋锂业,0.982615,68.532,67.003,67.3232,66.6888,105530738,98500461
2025/11/6,66.8,70.2,66.66,70.02,96036010,2460,赣锋锂业,4.820359,68.062,67.589,68.2221,67.2944,95479518,97907756
2025/11/7,70.2,71.45,68.5,69.99,92824383,2460,赣锋锂业,-0.042845,68.256,68.158,68.8114,67.7845,87302749,97708118
2025/11/10,71.32,73.66,68.65,69.36,118750603,2460,赣锋锂业,-0.900129,68.464,68.541,68.9943,68.071,92893296,101737284
2025/11/11,70,71,67.42,67.74,77136919,2460,赣锋锂业,-2.33564,68.782,68.847,68.5762,68.0108,94425608,102313323
2025/11/12,66.89,68.98,65,67.88,68203196,2460,赣锋锂业,0.206673,68.998,68.765,68.3441,67.987,90590222,98060480
2025/11/13,67.85,73.25,67.85,72.38,127714770,2460,赣锋锂业,6.629346,69.47,68.766,69.6894,68.7857,96925974,96202746
2025/11/14,71.3,72.15,68.88,68.89,78220948,2460,赣锋锂业,-4.821774,69.25,68.753,69.4229,68.8047,94005287,90654018
2025/11/17,71,74.42,70.99,74.04,130003816,2460,赣锋锂业,7.475686,70.186,69.325,70.962,69.7566,96255930,94574613
2025/11/18,74.08,74.98,69.4,69.92,120388602,2460,赣锋锂业,-5.56456,70.622,69.702,70.6146,69.7863,104906266,99665937
2025/11/19,70.98,74.81,70.5,72.62,123102389,2460,赣锋锂业,3.861556,71.57,70.284,71.2831,70.3015,115886105,103238164
2025/11/20,72.52,76.19,71.01,71.27,108013446,2460,赣锋锂业,-1.858992,71.348,70.409,71.2787,70.4776,111945840,104435907
2025/11/21,67,67.3,64.14,64.14,96372388,2460,赣锋锂业,-10.004209,70.398,69.824,68.8992,69.3253,115576128,104790708
2025/11/24,62,63,57.73,58.65,120357808,2460,赣锋锂业,-8.559401,67.32,68.753,65.4828,67.3843,113646927,104951428
2025/11/25,59.02,61.58,58.02,60.9,96106376,2460,赣锋锂业,3.836317,65.516,68.069,63.9552,66.2054,108790481,106848374
2025/11/26,61.6,62.58,60.22,61.13,69817101,2460,赣锋锂业,0.377668,63.218,67.394,63.0135,65.2826,98133424,107009764
2025/11/27,60.3,62.99,60.3,61.27,53673453,2460,赣锋锂业,0.22902,61.218,66.283,62.4323,64.553,87265425,99605633
2025/11/28,61.01,63.6,61,62.55,60857430,2460,赣锋锂业,2.089114,60.9,65.649,62.4715,64.1888,80162434,97869281
2025/12/1,63.3,64,62.03,62.55,52122150,2460,赣锋锂业,0,61.68,64.5,62.4977,63.8909,66515302,90081114
2025/12/2,61.93,62.44,60.7,61.47,39771461,2460,赣锋锂业,-1.726619,61.794,63.655,62.1551,63.4507,55248319,82019400
2025/12/3,61.7,61.97,59.52,59.86,46077583,2460,赣锋锂业,-2.619164,61.54,62.379,61.3901,62.7979,50500415,74316920
2025/12/4,59.55,60.69,59.14,59.82,34388895,2460,赣锋锂业,-0.066823,61.25,61.234,60.8667,62.2564,46643504,66954464
2025/12/5,59.3,60,58.76,59.68,35694959,2460,赣锋锂业,-0.234035,60.676,60.788,60.4711,61.788,41611010,60886722
2025/12/8,59.7,63.3,59.7,62.99,69539984,2460,赣锋锂业,5.546247,60.764,61.222,61.3108,62.0065,45094576,55804939
2025/12/9,62.57,63.7,61.51,62.5,46847531,2460,赣锋锂业,-0.777901,60.97,61.382,61.7072,62.0963,46509790,50879055
2025/12/10,62.7,64.36,61.16,63.33,58600419,2460,赣锋锂业,1.328,61.664,61.602,62.2481,62.3206,49014358,49757386
2025/12/11,63.65,64.97,62.85,62.99,55773587,2460,赣锋锂业,-0.53687,62.298,61.774,62.4954,62.4423,53291296,49967400
2025/12/12,64,64.31,60.39,61.3,67220183,2460,赣锋锂业,-2.682966,62.622,61.649,62.0969,62.2346,59596341,50603675
2025/12/15,60.6,61.52,59.2,60.2,43465328,2460,赣锋锂业,-1.794454,62.064,61.414,61.4646,61.8647,54381410,49737993
2025/12/16,60.2,60.8,58.68,60,43190727,2460,赣锋锂业,-0.332226,61.564,61.267,60.9764,61.5256,53650049,50079920
2025/12/17,61.5,63.15,60.91,62.99,75524216,2460,赣锋锂业,4.983333,61.496,61.58,61.6476,61.7919,57034808,53024583
2025/12/18,62.21,64.3,61.97,62.49,60346712,2460,赣锋锂业,-0.793777,61.396,61.847,61.9284,61.9188,57949433,55620365
2025/12/19,62.65,64.65,61.68,64.18,74663474,2460,赣锋锂业,2.704433,61.972,62.297,62.6789,62.3299,59438091,59517216
2025/12/22,64.85,66,64.2,65.27,72973657,2460,赣锋锂业,1.698348,62.986,62.525,63.5426,62.8645,65339757,59860583
2025/12/23,65.27,67.37,64.85,66.36,69499222,2460,赣锋锂业,1.669986,64.258,62.911,64.4818,63.5,70601456,62125752
2025/12/24,66.81,67.86,65.94,66.79,61444857,2460,赣锋锂业,0.647981,65.018,63.257,65.2512,64.0982,67785584,62410196
2025/12/25,65.38,66.66,64.41,66.13,58327468,2460,赣锋锂业,-0.988172,65.746,63.571,65.5441,64.4676,67381736,62665584
2025/12/26,67.75,69.78,67.27,68.57,78619986,2460,赣锋锂业,3.689702,66.624,64.298,66.5527,65.2135,68173038,63805565
2025/12/29,68.88,68.88,65.25,65.32,68478466,2460,赣锋锂业,-4.739682,66.634,64.81,66.1418,65.2329,67274000,66306878
2025/12/30,62.25,65.56,61.75,64.15,87027400,2460,赣锋锂业,-1.791182,66.192,65.225,65.4779,65.036,70779635,70690546
2025/12/31,64.15,64.38,62.18,62.89,51525450,2460,赣锋锂业,-1.964147,65.412,65.215,64.6153,64.6458,68795754,68290669
2026/1/5,63.65,64.78,62.24,64.35,60261198,2460,赣锋锂业,2.321514,65.056,65.401,64.5268,64.592,69182500,68282118
2026/1/6,66,67.26,65.3,66.9,74907439,2460,赣锋锂业,3.962704,64.722,65.673,65.3179,65.0117,68439991,68306514
2026/1/7,67,68.07,65.29,66.48,63690063,2460,赣锋锂业,-0.627803,64.954,65.794,65.7053,65.2786,67482310,67378155
2026/1/8,66.69,67.55,64.28,65.02,65024061,2460,赣锋锂业,-2.196149,65.128,65.66,65.4768,65.2316,63081642,66930639
2026/1/9,64.5,66.6,64.1,65.39,52127662,2460,赣锋锂业,0.569056,65.628,65.52,65.4479,65.2604,63202085,65998919
2026/1/12,67.7,69.58,66.89,67.97,70047458,2460,赣锋锂业,3.945557,66.352,65.704,66.2886,65.7531,65159337,67170918
2026/1/13,68.66,74.5,68.6,70.8,118592210,2460,赣锋锂业,4.163602,67.132,65.927,67.7924,66.6707,73896291,71168141
2026/1/14,70.01,72.27,68.29,69.06,85394304,2460,赣锋锂业,-2.457627,67.648,66.301,68.2149,67.1051,78237139,72859724
2026/1/15,68.8,73.88,68.54,72,86084105,2460,赣锋锂业,4.257168,69.044,67.086,69.4766,67.9951,82449148,72765395
2026/1/16,71.52,73.45,69.1,69.2,79785779,2460,赣锋锂业,-3.888889,69.806,67.717,69.3844,68.2142,87980771,75591428
2026/1/19,69,69.5,67.67,67.87,50994338,2460,赣锋锂业,-1.921965,69.786,68.069,68.8796,68.1516,84170147,74664742
2026/1/20,68.95,69.18,66.01,67.98,56288391,2460,赣锋锂业,0.162075,69.222,68.177,68.5797,68.1204,71709383,72802837
2026/1/21,68.3,70.8,68.08,70.36,67416477,2460,赣锋锂业,3.50103,69.482,68.565,69.1732,68.5276,68113818,73175478
2026/1/22,70.8,71.49,69.16,69.85,52107405,2460,赣锋锂业,-0.724844,69.052,69.048,69.3988,68.768,61318478,71883813
2026/1/23,70.99,74.85,70.4,73.87,89457587,2460,赣锋锂业,5.75519,69.986,69.896,70.8892,69.6957,63252840,75616805
2026/1/26,75.5,76.15,73.25,73.64,83205759,2460,赣锋锂业,-0.311358,71.14,70.463,71.8061,70.4128,69695124,76932636
2026/1/27,74.56,76.15,71.51,72.91,65435091,2460,赣锋锂业,-0.991309,72.126,70.674,72.1741,70.8668,71524464,71616924
2026/1/28,73.72,75.29,71.5,74.36,84140101,2460,赣锋锂业,1.988753,72.926,71.204,72.9027,71.502,74869189,71491503
2026/1/29,72.9,75.6,71.88,73.77,71941104,2460,赣锋锂业,-0.793437,73.71,71.381,73.1918,71.9143,78835928,70077203
2026/1/30,72.45,72.45,66.46,68.6,87528730,2460,赣锋锂业,-7.008269,72.656,71.321,71.6612,71.3117,78450157,70851498
2026/2/2,67.38,68.88,65.9,65.93,50386872,2460,赣锋锂业,-3.892128,71.114,71.127,69.7508,70.3332,71886380,70790752
2026/2/3,67.85,67.95,66.05,67.9,43126733,2460,赣锋锂业,2.988018,70.112,71.119,69.1339,69.8908,67424708,69474586
2026/2/4,67.7,68.08,66.13,67.15,32344436,2460,赣锋锂业,-1.104566,68.67,70.798,68.4726,69.3925,57065575,65967382
2026/2/5,65,65.48,62.5,62.91,49399392,2460,赣锋锂业,-6.314222,66.498,70.104,66.6184,68.2139,52557233,65696580
2026/2/6,61,65.75,60.99,64.75,48012593,2460,赣锋锂业,2.924813,65.728,69.192,65.9956,67.5841,44654005,61552081
2026/2/9,64.84,65.8,64.38,65.17,30130265,2460,赣锋锂业,0.648649,65.576,68.345,65.7204,67.1451,40602684,56244532
2026/2/10,65,65.39,64.11,65.03,19962660,2460,赣锋锂业,-0.214823,65.002,67.557,65.4903,66.7606,35969869,51697289
2026/2/11,65.09,66.9,64.9,66.65,34414682,2460,赣锋锂业,2.491158,64.902,66.786,65.8768,66.7405,36383918,46724747
2026/2/12,66.68,67.38,66.02,66.82,26462209,2460,赣锋锂业,0.255064,65.684,66.091,66.1912,66.7549,31796482,42176857
2026/2/13,65,66.92,64.82,66.32,24031323,2460,赣锋锂业,-0.748279,65.998,65.863,66.2342,66.6759,27000228,35827116
2026/2/24,69.21,70.4,68.63,69.99,53198805,2460,赣锋锂业,5.533776,66.962,66.269,67.4861,67.2784,31613936,36108310
2026/2/25,70.99,72.29,69.65,71.33,54155598,2460,赣锋锂业,1.914559,68.222,66.612,68.7674,68.0151,38452523,37211196
2026/2/26,74.5,74.7,72.51,72.86,72820678,2460,赣锋锂业,2.14496,69.464,67.183,70.1316,68.896,46133723,41258820
